origin,date,temp,dewp,wind_dir,wind_speed,wind_gust,precipitation,amount_precipitation,visibility,pressure
EWR,2017-03-10T22:00:00Z,3,-10,320,18,27,Snow,0,10,29.82
EWR,2017-03-10T23:00:00Z,2,-9,310,14,22,None,0,10,29.86
EWR,2017-03-11T00:00:00Z,1,-11,320,15,21,None,0,10,29.9
EWR,2017-03-11T01:00:00Z,0,-12,320,18,26,None,0,10,29.93
EWR,2017-03-11T02:00:00Z,-1,-13,320,20,28,None,0,10,29.97
EWR,2017-03-11T03:00:00Z,-2,-13,290,15,0,None,0,10,30.02
EWR,2017-03-11T04:00:00Z,-3,-14,300,24,32,None,0,10,30.02
EWR,2017-03-11T05:00:00Z,-4,-14,290,18,25,Snow,0,10,30.05
EWR,2017-03-11T06:00:00Z,-5,-16,300,21,27,Snow,0,10,30.07
EWR,2017-03-11T07:00:00Z,-6,-18,290,16,26,Snow,0,10,30.09
EWR,2017-03-11T08:00:00Z,-7,-19,300,12,21,None,0,10,30.1
EWR,2017-03-11T09:00:00Z,-7,-19,310,11,23,None,0,10,30.11
EWR,2017-03-11T10:00:00Z,-7,-18,290,14,20,None,0,10,30.13
EWR,2017-03-11T11:00:00Z,-7,-18,300,12,0,None,0,10,30.16
EWR,2017-03-11T12:00:00Z,-7,-18,270,12,0,None,0,10,30.19
EWR,2017-03-11T13:00:00Z,-7,-17,280,12,18,None,0,10,30.2
EWR,2017-03-11T14:00:00Z,-6,-16,270,15,0,None,0,10,30.2
EWR,2017-03-11T15:00:00Z,-4,-15,280,17,23,None,0,10,30.2
EWR,2017-03-11T16:00:00Z,-3,-15,290,18,27,None,0,10,30.18
EWR,2017-03-11T17:00:00Z,-2,-14,280,21,29,None,0,10,30.17
EWR,2017-03-11T18:00:00Z,-2,-16,310,20,26,None,0,10,30.15
EWR,2017-03-11T19:00:00Z,-1,-14,280,17,0,None,0,10,30.14
EWR,2017-03-11T20:00:00Z,-1,-14,270,20,28,None,0,10,30.13
EWR,2017-03-11T21:00:00Z,-1,-14,270,17,25,None,0,10,30.13
EWR,2017-03-11T22:00:00Z,-2,-13,300,18,27,None,0,10,30.16
EWR,2017-03-11T23:00:00Z,-2,-14,280,16,26,None,0,10,30.17
EWR,2017-03-12T00:00:00Z,-3,-14,290,18,25,None,0,10,30.19
EWR,2017-03-12T01:00:00Z,-3,-13,330,10,18,None,0,10,30.22
EWR,2017-03-12T02:00:00Z,-4,-14,300,15,24,None,0,10,30.24
EWR,2017-03-12T03:00:00Z,-4,-14,300,11,25,None,0,10,30.26
EWR,2017-03-12T04:00:00Z,-4,-14,290,11,0,None,0,10,30.28
EWR,2017-03-12T05:00:00Z,-5,-14,300,11,0,None,0,10,30.29
EWR,2017-03-12T06:00:00Z,-6,-14,290,11,21,None,0,10,30.29
EWR,2017-03-12T07:00:00Z,-6,-14,290,11,0,None,0,10,30.3
EWR,2017-03-12T08:00:00Z,-6,-15,290,11,19,None,0,10,30.29
EWR,2017-03-12T09:00:00Z,-6,-16,310,12,0,None,0,10,30.3
EWR,2017-03-12T10:00:00Z,-6,-16,310,14,19,None,0,10,30.3
EWR,2017-03-12T11:00:00Z,-7,-15,340,8,0,None,0,10,30.31
EWR,2017-03-12T12:00:00Z,-6,-14,330,7,0,None,0,10,30.32
EWR,2017-03-12T13:00:00Z,-6,-14,330,9,0,None,0,10,30.33
EWR,2017-03-12T14:00:00Z,-4,-14,300,9,16,None,0,10,30.34
EWR,2017-03-12T15:00:00Z,-3,-14,310,15,0,None,0,10,30.33
EWR,2017-03-12T16:00:00Z,-2,-13,290,20,0,None,0,10,30.33
EWR,2017-03-12T17:00:00Z,-2,-15,290,12,24,None,0,10,30.31
EWR,2017-03-12T18:00:00Z,-1,-14,300,17,22,None,0,10,30.29
EWR,2017-03-12T19:00:00Z,-1,-15,300,20,29,None,0,10,30.28
EWR,2017-03-12T20:00:00Z,0,-16,270,21,24,None,0,10,30.29
EWR,2017-03-12T21:00:00Z,0,-16,280,22,29,None,0,10,30.29
EWR,2017-03-12T22:00:00Z,-1,-17,300,16,21,None,0,10,30.3
EWR,2017-03-12T23:00:00Z,-1,-18,290,15,25,None,0,10,30.32
EWR,2017-03-13T00:00:00Z,-2,-17,300,13,0,None,0,10,30.35
EWR,2017-03-13T01:00:00Z,-2,-18,320,13,0,None,0,10,30.37
EWR,2017-03-13T02:00:00Z,-3,-18,320,12,21,None,0,10,30.4
EWR,2017-03-13T03:00:00Z,-3,-18,330,15,20,None,0,10,30.41
EWR,2017-03-13T04:00:00Z,-4,-18,320,12,0,None,0,10,30.42
EWR,2017-03-13T05:00:00Z,-4,-18,340,12,0,None,0,10,30.44
EWR,2017-03-13T06:00:00Z,-5,-17,320,8,16,None,0,10,30.46
EWR,2017-03-13T07:00:00Z,-6,-17,320,10,0,None,0,10,30.46
EWR,2017-03-13T08:00:00Z,-6,-16,310,8,0,None,0,10,30.45
EWR,2017-03-13T09:00:00Z,-6,-16,310,8,0,None,0,10,30.46
EWR,2017-03-13T10:00:00Z,-6,-15,320,8,0,None,0,10,30.48
EWR,2017-03-13T11:00:00Z,-6,-15,340,7,0,None,0,10,30.5
EWR,2017-03-13T12:00:00Z,-6,-15,310,5,0,None,0,10,30.52
EWR,2017-03-13T13:00:00Z,-4,-15,320,7,0,None,0,10,30.52
EWR,2017-03-13T14:00:00Z,-4,-16,20,7,0,None,0,10,30.52
EWR,2017-03-13T15:00:00Z,-2,-16,0,0,0,None,0,10,30.52
EWR,2017-03-13T16:00:00Z,-1,-16,0,0,0,None,0,10,30.49
EWR,2017-03-13T17:00:00Z,0,-16,-1.5,4,0,None,0,10,30.48
EWR,2017-03-13T18:00:00Z,1,-16,-1.5,5,0,None,0,10,30.46
EWR,2017-03-13T19:00:00Z,1,-17,-1.5,3,0,None,0,10,30.41
EWR,2017-03-13T20:00:00Z,2,-16,120,6,0,None,0,10,30.39
EWR,2017-03-13T21:00:00Z,2,-13,130,8,0,None,0,10,30.37
EWR,2017-03-13T22:00:00Z,1,-11,140,9,0,None,0,10,30.36
EWR,2017-03-13T23:00:00Z,0,-11,140,11,0,None,0,10,30.36
EWR,2017-03-14T00:00:00Z,0,-11,130,7,0,None,0,10,30.36
EWR,2017-03-14T01:00:00Z,1,-9,110,5,0,None,0,10,30.34
EWR,2017-03-14T02:00:00Z,1,-7,-1.5,5,0,Snow,0,10,30.33
EWR,2017-03-14T03:00:00Z,1,-6,100,8,0,Snow,0,10,30.28
EWR,2017-03-14T04:00:00Z,1,-6,80,7,0,Snow,0,10,30.26
EWR,2017-03-14T05:00:00Z,0,-4,60,8,0,Snow,0,3,30.23
EWR,2017-03-14T06:00:00Z,-1,-3,50,11,0,Snow,0.02,0.75,30.18
EWR,2017-03-14T07:00:00Z,-1,-3,40,10,20,Snow,0.03,1,30.13
EWR,2017-03-14T08:00:00Z,-2,-3,30,14,0,Snow,0.06,0.75,30.05
EWR,2017-03-14T09:00:00Z,-2,-3,30,15,0,Snow,0.07,0.5,29.97
EWR,2017-03-14T10:00:00Z,-2,-3,30,15,0,Snow,0.05,1,29.91
EWR,2017-03-14T11:00:00Z,-2,-3,30,19,0,Snow,0.04,1,29.84
EWR,2017-03-14T12:00:00Z,-2,-3,30,18,31,Snow,0.09,0.75,29.77
EWR,2017-03-14T13:00:00Z,-2,-3,30,22,28,Snow,0.11,0.5,29.69
EWR,2017-03-14T14:00:00Z,-2,-3,30,25,37,Snow,0.15,0.5,29.5
EWR,2017-03-14T15:00:00Z,-2,-3,20,26,32,Snow,0.14,0.5,29.44
EWR,2017-03-14T16:00:00Z,-2,-2,10,24,31,Snow,0.05,0.5,29.34
EWR,2017-03-14T17:00:00Z,-2,-2,340,22,28,Snow,0.15,0.5,29.3
EWR,2017-03-14T18:00:00Z,-2,-3,350,28,34,Snow,0.12,0.5,29.18
EWR,2017-03-14T19:00:00Z,-2,-4,330,22,34,Snow,0.05,1,29.16
EWR,2017-03-14T20:00:00Z,-1,-3,330,28,37,Snow,0.02,2,29.2
EWR,2017-03-14T21:00:00Z,-1,-3,320,21,32,Snow,0,2,29.25
EWR,2017-03-14T22:00:00Z,-1,-4,320,14,25,Snow,0,0.5,29.28
EWR,2017-03-14T23:00:00Z,-1,-6,310,21,27,Snow,0,10,29.34
EWR,2017-03-15T00:00:00Z,-1,-6,290,18,30,None,0,10,29.38
EWR,2017-03-15T01:00:00Z,-2,-8,280,23,34,None,0,10,29.43
EWR,2017-03-15T02:00:00Z,-4,-11,290,23,35,None,0,10,29.47
EWR,2017-03-15T03:00:00Z,-5,-11,290,19,27,None,0,10,29.5
EWR,2017-03-15T04:00:00Z,-6,-12,290,18,27,None,0,10,29.54
EWR,2017-03-15T05:00:00Z,-6,-13,300,16,24,None,0,10,29.54
EWR,2017-03-15T06:00:00Z,-6,-13,280,15,22,None,0,10,29.57
EWR,2017-03-15T07:00:00Z,-6,-13,280,16,23,None,0,10,29.57
EWR,2017-03-15T08:00:00Z,-6,-13,290,16,27,None,0,10,29.58
EWR,2017-03-15T09:00:00Z,-6,-13,270,13,21,None,0,10,29.6
EWR,2017-03-15T10:00:00Z,-6,-13,260,12,0,None,0,10,29.61
EWR,2017-03-15T11:00:00Z,-6,-13,270,13,0,None,0,10,29.61
EWR,2017-03-15T12:00:00Z,-6,-13,260,12,0,None,0,10,29.62
EWR,2017-03-15T13:00:00Z,-5,-12,260,17,25,None,0,10,29.62
EWR,2017-03-15T14:00:00Z,-4,-13,260,21,35,None,0,10,29.62
EWR,2017-03-15T15:00:00Z,-4,-12,270,16,27,None,0,10,29.62
EWR,2017-03-15T16:00:00Z,-4,-11,260,21,28,None,0,10,29.61
EWR,2017-03-15T17:00:00Z,-4,-11,250,23,30,Snow,0,7,29.61
EWR,2017-03-15T18:00:00Z,-3,-11,270,25,30,Snow,0,9,29.6
EWR,2017-03-15T19:00:00Z,-4,-9,260,20,28,Snow,0,9,29.61
EWR,2017-03-15T20:00:00Z,-3,-11,290,21,34,Snow,0,10,29.63
EWR,2017-03-15T21:00:00Z,-3,-11,290,17,27,Snow,0,10,29.65
EWR,2017-03-15T22:00:00Z,-3,-12,280,21,31,Snow,0,10,29.68
EWR,2017-03-15T23:00:00Z,-3,-12,290,17,30,Snow,0,10,29.73
EWR,2017-03-16T00:00:00Z,-3,-12,290,17,24,None,0,10,29.77
EWR,2017-03-16T01:00:00Z,-3,-11,290,12,22,None,0,10,29.81
EWR,2017-03-16T02:00:00Z,-3,-10,280,12,0,None,0,10,29.85
EWR,2017-03-16T03:00:00Z,-3,-10,280,17,20,None,0,10,29.86
EWR,2017-03-16T04:00:00Z,-3,-11,270,15,22,None,0,10,29.88
EWR,2017-03-16T05:00:00Z,-3,-12,280,13,24,None,0,10,29.9
EWR,2017-03-16T06:00:00Z,-3,-12,260,13,0,None,0,10,29.91
EWR,2017-03-16T07:00:00Z,-3,-13,260,15,0,None,0,10,29.92
EWR,2017-03-16T08:00:00Z,-4,-13,250,11,0,None,0,10,29.92
EWR,2017-03-16T09:00:00Z,-4,-12,260,12,0,None,0,10,29.92
EWR,2017-03-16T10:00:00Z,-4,-13,250,10,0,None,0,10,29.94
EWR,2017-03-16T11:00:00Z,-4,-12,250,12,0,None,0,10,29.96
EWR,2017-03-16T12:00:00Z,-4,-12,240,11,0,None,0,10,29.97
EWR,2017-03-16T13:00:00Z,-3,-11,260,13,19,None,0,10,29.98
EWR,2017-03-16T14:00:00Z,-2,-11,270,11,0,None,0,10,29.98
EWR,2017-03-16T15:00:00Z,-1,-11,290,18,25,None,0,10,29.98
EWR,2017-03-16T16:00:00Z,1,-11,270,17,24,None,0,10,29.97
EWR,2017-03-16T17:00:00Z,2,-10,290,19,26,None,0,10,29.97
EWR,2017-03-16T18:00:00Z,3,-11,280,21,27,None,0,10,29.96
EWR,2017-03-16T19:00:00Z,3,-11,300,18,24,None,0,10,29.95
EWR,2017-03-16T20:00:00Z,4,-12,290,19,23,None,0,10,29.94
EWR,2017-03-16T21:00:00Z,4,-12,280,16,25,None,0,10,29.94
EWR,2017-03-16T22:00:00Z,4,-12,300,15,23,None,0,10,29.95
EWR,2017-03-16T23:00:00Z,4,-13,310,13,23,None,0,10,29.98
EWR,2017-03-17T00:00:00Z,3,-12,320,8,0,None,0,10,30.02
EWR,2017-03-17T01:00:00Z,3,-12,300,14,0,None,0,10,30.05
EWR,2017-03-17T02:00:00Z,2,-12,300,7,19,None,0,10,30.08
EWR,2017-03-17T03:00:00Z,2,-12,320,9,0,None,0,10,30.12
EWR,2017-03-17T04:00:00Z,1,-12,310,7,0,None,0,10,30.13
EWR,2017-03-17T05:00:00Z,1,-10,280,10,0,None,0,10,30.14
EWR,2017-03-17T06:00:00Z,0,-9,260,10,0,None,0,10,30.16
EWR,2017-03-17T07:00:00Z,-1,-9,270,9,0,None,0,10,30.17
EWR,2017-03-17T08:00:00Z,-1,-9,270,9,0,None,0,10,30.18
EWR,2017-03-17T09:00:00Z,-1,-9,260,6,0,None,0,10,30.2
EWR,2017-03-17T10:00:00Z,-2,-9,240,5,0,None,0,10,30.22
EWR,2017-03-17T11:00:00Z,-2,-9,220,6,0,None,0,10,30.24
EWR,2017-03-17T12:00:00Z,-2,-9,250,8,0,None,0,10,30.27
EWR,2017-03-17T13:00:00Z,0,-9,250,13,0,None,0,10,30.29
EWR,2017-03-17T14:00:00Z,1,-9,250,15,0,None,0,10,30.29
EWR,2017-03-17T15:00:00Z,2,-9,280,10,0,None,0,10,30.28
EWR,2017-03-17T16:00:00Z,4,-9,280,13,20,None,0,10,30.27
EWR,2017-03-17T17:00:00Z,5,-9,280,15,0,None,0,10,30.25
EWR,2017-03-17T18:00:00Z,6,-9,250,13,0,None,0,10,30.22
EWR,2017-03-17T19:00:00Z,7,-9,280,6,18,None,0,10,30.19
EWR,2017-03-17T20:00:00Z,7,-9,260,13,19,None,0,10,30.18
EWR,2017-03-17T21:00:00Z,8,-10,250,8,0,None,0,10,30.17
EWR,2017-03-17T22:00:00Z,6,-8,230,13,0,None,0,10,30.18
EWR,2017-03-17T23:00:00Z,6,-11,240,12,0,None,0,10,30.19
EWR,2017-03-18T00:00:00Z,5,-9,250,9,0,None,0,10,30.2
EWR,2017-03-18T01:00:00Z,3,-8,230,9,0,None,0,10,30.22
EWR,2017-03-18T02:00:00Z,4,-8,240,8,0,None,0,10,30.23
EWR,2017-03-18T03:00:00Z,3,-8,240,6,0,None,0,10,30.23
EWR,2017-03-18T04:00:00Z,2,-8,240,7,0,None,0,10,30.25
EWR,2017-03-18T05:00:00Z,1,-7,0,0,0,None,0,10,30.23
EWR,2017-03-18T06:00:00Z,2,-7,180,4,0,None,0,10,30.23
EWR,2017-03-18T07:00:00Z,-1,-7,50,3,0,None,0,10,30.22
EWR,2017-03-18T08:00:00Z,1,-6,70,3,0,None,0,10,30.21
EWR,2017-03-18T09:00:00Z,0,-6,0,0,0,None,0,10,30.2
EWR,2017-03-18T10:00:00Z,0,-5,10,4,0,None,0,10,30.21
EWR,2017-03-18T11:00:00Z,0,-5,10,4,0,None,0,10,30.21
EWR,2017-03-18T12:00:00Z,1,-4,20,7,0,None,0,10,30.21
EWR,2017-03-18T13:00:00Z,2,-4,40,5,0,Snow,0,10,30.21
EWR,2017-03-18T14:00:00Z,3,-7,40,9,0,None,0,10,30.21
EWR,2017-03-18T15:00:00Z,3,-6,40,9,0,None,0,10,30.19
EWR,2017-03-18T16:00:00Z,3,-4,40,11,0,Snow,0,7,30.19
EWR,2017-03-18T17:00:00Z,2,-3,30,10,0,Snow,0,10,30.18
EWR,2017-03-18T18:00:00Z,3,-2,20,8,0,None,0,10,30.15
EWR,2017-03-18T19:00:00Z,3,-2,30,6,0,None,0,10,30.16
EWR,2017-03-18T20:00:00Z,3,-1,50,9,0,Rain,0.01,2,30.15
EWR,2017-03-18T21:00:00Z,2,0,30,10,0,Rain,0,3,30.13
EWR,2017-03-18T22:00:00Z,2,1,30,9,0,Rain,0.02,0.5,30.17
EWR,2017-03-18T23:00:00Z,2,1,30,9,0,Rain,0.02,3,30.16
EWR,2017-03-19T00:00:00Z,2,1,40,10,0,Rain,0,6,30.17
EWR,2017-03-19T01:00:00Z,2,0,40,12,0,None,0,10,30.17
EWR,2017-03-19T02:00:00Z,3,-1,40,10,0,None,0,10,30.16
EWR,2017-03-19T03:00:00Z,3,-1,40,12,0,None,0,10,30.17
EWR,2017-03-19T04:00:00Z,3,-2,50,11,0,None,0,10,30.18
EWR,2017-03-19T05:00:00Z,3,-2,40,16,0,None,0,10,30.15
EWR,2017-03-19T06:00:00Z,2,-3,40,14,21,None,0,10,30.16
EWR,2017-03-19T07:00:00Z,2,-3,30,11,0,None,0,10,30.15
EWR,2017-03-19T08:00:00Z,2,-3,20,12,0,None,0,10,30.15
EWR,2017-03-19T09:00:00Z,1,-3,20,13,0,None,0,10,30.16
EWR,2017-03-19T10:00:00Z,1,-3,20,13,0,None,0,10,30.17
EWR,2017-03-19T11:00:00Z,1,-4,20,10,0,None,0,10,30.18
EWR,2017-03-19T12:00:00Z,1,-3,20,12,0,None,0,10,30.18
EWR,2017-03-19T13:00:00Z,2,-3,20,15,0,None,0,10,30.18
EWR,2017-03-19T14:00:00Z,3,-3,20,13,0,None,0,10,30.2
EWR,2017-03-19T15:00:00Z,3,-3,10,12,0,None,0,10,30.21
EWR,2017-03-19T16:00:00Z,5,-3,360,14,0,None,0,10,30.2
EWR,2017-03-19T17:00:00Z,5,-4,20,12,0,None,0,10,30.19
EWR,2017-03-19T18:00:00Z,6,-4,20,14,0,None,0,10,30.17
EWR,2017-03-19T19:00:00Z,8,-6,330,15,0,None,0,10,30.15
EWR,2017-03-19T20:00:00Z,8,-8,360,15,23,None,0,10,30.14
EWR,2017-03-19T21:00:00Z,8,-8,20,12,0,None,0,10,30.12
EWR,2017-03-19T22:00:00Z,8,-7,10,11,0,None,0,10,30.11
EWR,2017-03-19T23:00:00Z,7,-7,360,10,0,None,0,10,30.13
EWR,2017-03-20T00:00:00Z,5,-7,30,10,0,None,0,10,30.15
EWR,2017-03-20T01:00:00Z,6,-9,360,8,0,None,0,10,30.16
EWR,2017-03-20T02:00:00Z,6,-10,350,10,0,None,0,10,30.17
EWR,2017-03-20T03:00:00Z,6,-11,350,10,0,None,0,10,30.17
EWR,2017-03-20T04:00:00Z,4,-10,320,7,0,None,0,10,30.16
EWR,2017-03-20T05:00:00Z,4,-9,330,8,0,None,0,10,30.15
EWR,2017-03-20T06:00:00Z,3,-8,330,8,0,None,0,10,30.15
EWR,2017-03-20T07:00:00Z,3,-6,350,11,0,None,0,10,30.14
EWR,2017-03-20T08:00:00Z,2,-7,350,11,0,None,0,10,30.13
EWR,2017-03-20T09:00:00Z,2,-7,350,8,0,None,0,10,30.13
EWR,2017-03-20T10:00:00Z,2,-7,320,10,0,None,0,10,30.15
EWR,2017-03-20T11:00:00Z,1,-6,330,8,0,None,0,10,30.15
EWR,2017-03-20T12:00:00Z,2,-6,320,10,0,None,0,10,30.17
EWR,2017-03-20T13:00:00Z,3,-7,340,12,0,None,0,10,30.15
EWR,2017-03-20T14:00:00Z,5,-7,350,11,0,None,0,10,30.15
EWR,2017-03-20T15:00:00Z,6,-7,360,11,0,None,0,10,30.14
EWR,2017-03-20T16:00:00Z,8,-9,360,13,18,None,0,10,30.11
EWR,2017-03-20T17:00:00Z,9,-9,360,11,0,None,0,10,30.1
EWR,2017-03-20T18:00:00Z,10,-12,340,12,17,None,0,10,30.08
EWR,2017-03-20T19:00:00Z,12,-10,310,10,18,None,0,10,30.06
EWR,2017-03-20T20:00:00Z,12,-11,270,6,0,None,0,10,30.04
EWR,2017-03-20T21:00:00Z,12,-12,-1.5,6,0,None,0,10,30.01
EWR,2017-03-20T22:00:00Z,12,-12,320,8,0,None,0,10,29.99
EWR,2017-03-20T23:00:00Z,11,-9,270,8,0,None,0,10,29.98
EWR,2017-03-21T00:00:00Z,10,-8,260,7,0,None,0,10,29.99
EWR,2017-03-21T01:00:00Z,9,-6,290,7,0,None,0,10,30
EWR,2017-03-21T02:00:00Z,9,-7,290,8,0,None,0,10,30.01
EWR,2017-03-21T03:00:00Z,8,-7,270,8,0,None,0,10,30
EWR,2017-03-21T04:00:00Z,8,-6,280,7,0,None,0,10,30
EWR,2017-03-21T05:00:00Z,8,-6,300,5,0,None,0,10,29.98
EWR,2017-03-21T06:00:00Z,7,-6,310,5,0,None,0,10,29.96
EWR,2017-03-21T07:00:00Z,7,-5,290,6,0,None,0,10,29.95
EWR,2017-03-21T08:00:00Z,7,-5,280,8,18,Ice Pellets,0,10,29.93
EWR,2017-03-21T09:00:00Z,6,-4,0,0,0,Ice Pellets,0,10,29.93
EWR,2017-03-21T10:00:00Z,6,-4,220,4,0,None,0,10,29.93
EWR,2017-03-21T11:00:00Z,7,-6,270,6,0,None,0,10,29.93
EWR,2017-03-21T12:00:00Z,7,-6,250,5,0,None,0,10,29.94
EWR,2017-03-21T13:00:00Z,7,-4,270,7,0,Rain,0,10,29.94
EWR,2017-03-21T14:00:00Z,8,-4,270,7,0,None,0,10,29.93
EWR,2017-03-21T15:00:00Z,10,-4,300,5,0,None,0,10,29.93
EWR,2017-03-21T16:00:00Z,11,-4,320,4,0,None,0,10,29.92
EWR,2017-03-21T17:00:00Z,13,-4,240,5,0,None,0,10,29.91
EWR,2017-03-21T18:00:00Z,13,-3,-1.5,3,0,None,0,10,29.88
EWR,2017-03-21T19:00:00Z,15,-1,270,4,0,None,0,10,29.86
EWR,2017-03-21T20:00:00Z,15,-1,-1.5,4,0,None,0,10,29.84
EWR,2017-03-21T21:00:00Z,16,-1,230,9,0,None,0,10,29.82
EWR,2017-03-21T22:00:00Z,16,-1,250,13,0,None,0,10,29.82
EWR,2017-03-21T23:00:00Z,14,-1,260,9,0,None,0,10,29.84
EWR,2017-03-22T00:00:00Z,14,0,260,7,0,None,0,10,29.85
EWR,2017-03-22T01:00:00Z,13,1,260,5,0,None,0,10,29.87
EWR,2017-03-22T02:00:00Z,12,1,270,8,0,None,0,10,29.87
EWR,2017-03-22T03:00:00Z,12,2,270,5,0,Rain,0,10,29.86
EWR,2017-03-22T04:00:00Z,11,-4,350,8,0,Rain,0,10,29.86
EWR,2017-03-22T05:00:00Z,9,-6,10,7,0,None,0,10,29.87
EWR,2017-03-22T06:00:00Z,9,-8,310,3,0,None,0,10,29.87
EWR,2017-03-22T07:00:00Z,7,-6,240,6,0,None,0,10,29.87
EWR,2017-03-22T08:00:00Z,8,-7,320,11,0,None,0,10,29.88
EWR,2017-03-22T09:00:00Z,7,-5,320,14,0,None,0,10,29.9
EWR,2017-03-22T10:00:00Z,5,-7,310,18,29,None,0,10,29.94
EWR,2017-03-22T11:00:00Z,4,-9,310,15,21,None,0,10,29.98
EWR,2017-03-22T12:00:00Z,3,-9,300,21,35,None,0,10,30.02
EWR,2017-03-22T13:00:00Z,3,-12,300,22,32,None,0,10,30.05
EWR,2017-03-22T14:00:00Z,3,-11,320,20,32,None,0,10,30.09
EWR,2017-03-22T15:00:00Z,2,-14,330,25,34,None,0,10,30.13
EWR,2017-03-22T16:00:00Z,2,-16,310,22,32,None,0,10,30.17
EWR,2017-03-22T17:00:00Z,2,-16,310,22,31,None,0,10,30.2
EWR,2017-03-22T18:00:00Z,2,-18,310,19,34,None,0,10,30.21
EWR,2017-03-22T19:00:00Z,2,-20,310,27,35,None,0,10,30.2
EWR,2017-03-22T20:00:00Z,2,-20,300,22,33,None,0,10,30.23
EWR,2017-03-22T21:00:00Z,2,-20,310,23,32,None,0,10,30.25
EWR,2017-03-22T22:00:00Z,1,-21,330,20,34,None,0,10,30.28
EWR,2017-03-22T23:00:00Z,-1,-21,320,18,31,None,0,10,30.32
EWR,2017-03-23T00:00:00Z,-1,-21,310,18,26,None,0,10,30.35
EWR,2017-03-23T01:00:00Z,-2,-20,330,17,0,None,0,10,30.4
EWR,2017-03-23T02:00:00Z,-3,-18,310,13,23,None,0,10,30.42
EWR,2017-03-23T03:00:00Z,-3,-19,320,13,24,None,0,10,30.45
EWR,2017-03-23T04:00:00Z,-4,-18,300,10,0,None,0,10,30.47
EWR,2017-03-23T05:00:00Z,-4,-18,320,8,16,None,0,10,30.48
EWR,2017-03-23T06:00:00Z,-4,-17,320,9,15,None,0,10,30.49
EWR,2017-03-23T07:00:00Z,-4,-16,310,8,0,None,0,10,30.49
EWR,2017-03-23T08:00:00Z,-4,-14,310,7,0,None,0,10,30.5
EWR,2017-03-23T09:00:00Z,-4,-14,310,7,0,None,0,10,30.51
EWR,2017-03-23T10:00:00Z,-5,-14,280,7,0,None,0,10,30.54
EWR,2017-03-23T11:00:00Z,-4,-15,300,8,0,None,0,10,30.57
EWR,2017-03-23T12:00:00Z,-4,-15,320,10,0,None,0,10,30.59
EWR,2017-03-23T13:00:00Z,-2,-16,320,12,0,None,0,10,30.61
EWR,2017-03-23T14:00:00Z,-1,-17,320,8,0,None,0,10,30.62
EWR,2017-03-23T15:00:00Z,1,-19,320,12,20,None,0,10,30.62
EWR,2017-03-23T16:00:00Z,2,-18,300,8,0,None,0,10,30.61
EWR,2017-03-23T17:00:00Z,4,-20,320,16,20,None,0,10,30.58
EWR,2017-03-23T18:00:00Z,4,-18,320,11,0,None,0,10,30.56
EWR,2017-03-23T20:00:00Z,7,-18,300,10,20,None,0,10,30.52
EWR,2017-03-23T21:00:00Z,7,-19,250,10,0,None,0,10,30.51
EWR,2017-03-23T22:00:00Z,7,-19,-1.5,5,0,None,0,10,30.5
EWR,2017-03-23T23:00:00Z,6,-21,310,9,0,None,0,10,30.51
EWR,2017-03-24T00:00:00Z,6,-19,260,6,0,None,0,10,30.51
EWR,2017-03-24T01:00:00Z,5,-17,270,3,0,None,0,10,30.53
EWR,2017-03-24T02:00:00Z,4,-17,350,3,0,None,0,10,30.56
EWR,2017-03-24T03:00:00Z,4,-15,0,0,0,None,0,10,30.55
EWR,2017-03-24T04:00:00Z,2,-6,160,3,0,None,0,10,30.53
EWR,2017-03-24T05:00:00Z,2,-6,0,0,0,None,0,10,30.53
EWR,2017-03-24T06:00:00Z,2,-6,170,3,0,None,0,10,30.52
EWR,2017-03-24T07:00:00Z,1,-9,220,7,0,None,0,10,30.53
EWR,2017-03-24T08:00:00Z,0,-9,200,5,0,None,0,10,30.49
EWR,2017-03-24T09:00:00Z,0,-6,210,8,0,None,0,10,30.49
EWR,2017-03-24T10:00:00Z,1,-5,210,5,0,None,0,10,30.49
EWR,2017-03-24T11:00:00Z,2,-4,200,11,0,None,0,10,30.48
EWR,2017-03-24T12:00:00Z,2,-3,190,9,0,None,0,10,30.47
EWR,2017-03-24T13:00:00Z,3,-2,190,10,0,None,0,10,30.46
EWR,2017-03-24T14:00:00Z,5,-3,180,10,0,None,0,10,30.45
EWR,2017-03-24T15:00:00Z,7,-6,200,16,0,None,0,10,30.41
EWR,2017-03-24T16:00:00Z,8,-6,200,15,20,None,0,10,30.39
EWR,2017-03-24T17:00:00Z,9,-5,200,15,22,Rain,0,10,30.33
EWR,2017-03-24T18:00:00Z,8,-2,210,13,21,Rain,0,10,30.27
EWR,2017-03-24T19:00:00Z,11,-3,220,14,21,None,0,10,30.22
EWR,2017-03-24T20:00:00Z,12,-1,230,16,0,None,0,10,30.17
EWR,2017-03-24T21:00:00Z,14,0,220,15,22,None,0,10,30.14
EWR,2017-03-24T22:00:00Z,14,1,230,10,0,None,0,10,30.12
EWR,2017-03-24T23:00:00Z,14,2,230,11,0,None,0,10,30.11
EWR,2017-03-25T00:00:00Z,13,2,230,12,0,None,0,10,30.12
EWR,2017-03-25T01:00:00Z,12,1,230,9,0,None,0,10,30.15
